date,product,unit,weight_dinar,pg_sell,pg_buy
2022-04-13T00:00:00Z,gap,gram,0.3484,100,0
2022-04-13T00:00:00Z,gap,gram,1,287,0
2022-04-13T00:00:00Z,gold_bar,gram,10,2877,2618
2022-04-13T00:00:00Z,gold_bar,gram,20,5741,5282
2022-04-13T00:00:00Z,gold_bar,gram,50,14287,13215
2022-04-13T00:00:00Z,gold_bar,gram,100,28441,26450
2022-04-13T00:00:00Z,gold_bar,gram,250,70870,66618
2022-04-13T00:00:00Z,gold_bar,gram,1000,283481,266472
2022-04-13T00:00:00Z,gold_wafer_24k,dinar,1,1223,1113
2022-04-13T00:00:00Z,gold_wafer_24k,dinar,5,6114,5625
2022-04-13T00:00:00Z,gold_wafer_24k,dinar,10,12228,11311
2022-04-13T00:00:00Z,small_bar,gram,0.5,180,0
2022-04-13T00:00:00Z,small_bar,gram,1,350,0
2022-04-13T00:00:00Z,small_bar,gram,1,725,0
2022-04-13T00:00:00Z,small_bar,gram,5,1650,0
2022-04-13T00:00:00Z,bungamas,gram,10,2877,2618
2022-04-13T00:00:00Z,bungamas,gram,20,5741,5282
2022-04-13T00:00:00Z,bungamas,gram,50,14287,13215
2022-04-13T00:00:00Z,bungamas,gram,100,28441,26450
2022-04-13T00:00:00Z,flexibar,gram,50,14917,13425
2022-04-13T00:00:00Z,gold_wafer_22k,dinar,1,1103,993
2022-04-13T00:00:00Z,gold_jewel,gram,1,0,229
