date,product,unit,weight_dinar,pg_sell,pg_buy
2024-12-18T00:00:00Z,gap,gram,NA,NA,0
2024-12-18T00:00:00Z,gap,gram,NA,1,0
2024-12-18T00:00:00Z,gold_bar,gram,10,4124,3753
2024-12-18T00:00:00Z,gold_bar,gram,20,8230,7571
2024-12-18T00:00:00Z,gold_bar,gram,50,20479,18943
2024-12-18T00:00:00Z,gold_bar,gram,100,40768,37914
2024-12-18T00:00:00Z,gold_bar,gram,250,101586,95491
2024-12-18T00:00:00Z,gold_bar,gram,1000,406345,381964
2024-12-18T00:00:00Z,gold_wafer_24k,dinar,1,1753,1595
2024-12-18T00:00:00Z,gold_wafer_24k,dinar,5,8764,8063
2024-12-18T00:00:00Z,gold_wafer_24k,dinar,10,17528,16214
2024-12-18T00:00:00Z,small_bar,gram,339,NA,0
2024-12-18T00:00:00Z,small_bar,gram,NA,NA,0
2024-12-18T00:00:00Z,small_bar,gram,1,1581,0
2024-12-18T00:00:00Z,small_bar,gram,1423,NA,0
2024-12-18T00:00:00Z,bungamas,gram,250,1,465
2024-12-18T00:00:00Z,bungamas,gram,1,495,1
2024-12-18T00:00:00Z,bungamas,gram,970,5,2175
2024-12-18T00:00:00Z,bungamas,gram,NA,NA,999
2024-12-18T00:00:00Z,flexibar,gram,412,374,NA
2024-12-18T00:00:00Z,gold_wafer_22k,dinar,NA,100,NA
2024-12-18T00:00:00Z,gold_jewel,gram,100,0,NA
