date,product,unit,weight_dinar,pg_sell,pg_buy
2024-05-26T00:00:00Z,gap,gram,NA,NA,0
2024-05-26T00:00:00Z,gap,gram,NA,1,0
2024-05-26T00:00:00Z,gold_bar,gram,10,3828,3484
2024-05-26T00:00:00Z,gold_bar,gram,20,7639,7028
2024-05-26T00:00:00Z,gold_bar,gram,50,19009,17583
2024-05-26T00:00:00Z,gold_bar,gram,100,37841,35192
2024-05-26T00:00:00Z,gold_bar,gram,250,94294,88637
2024-05-26T00:00:00Z,gold_bar,gram,1000,377178,354547
2024-05-26T00:00:00Z,gold_wafer_24k,dinar,1,1627,1481
2024-05-26T00:00:00Z,gold_wafer_24k,dinar,5,8135,7484
2024-05-26T00:00:00Z,gold_wafer_24k,dinar,10,16270,15050
2024-05-26T00:00:00Z,small_bar,gram,314,NA,0
2024-05-26T00:00:00Z,small_bar,gram,NA,NA,0
2024-05-26T00:00:00Z,small_bar,gram,1,1468,0
2024-05-26T00:00:00Z,small_bar,gram,1321,NA,0
2024-05-26T00:00:00Z,bungamas,gram,235,1,435
2024-05-26T00:00:00Z,bungamas,gram,1,465,1
2024-05-26T00:00:00Z,bungamas,gram,905,5,2025
2024-05-26T00:00:00Z,bungamas,gram,NA,NA,999
2024-05-26T00:00:00Z,flexibar,gram,383,344,NA
2024-05-26T00:00:00Z,gold_wafer_22k,dinar,NA,NA,NA
2024-05-26T00:00:00Z,gold_jewel,gram,484,0,250
