date,product,unit,weight_dinar,pg_sell,pg_buy
2026-03-03T00:00:00Z,gap,gram,1,711,0
2026-03-03T00:00:00Z,gap,gram,NA,NA,0
2026-03-03T00:00:00Z,gold_bar,gram,35365,32713,100
2026-03-03T00:00:00Z,gold_bar,gram,70402,65474,250
2026-03-03T00:00:00Z,gold_bar,gram,175430,164905,1000
2026-03-03T00:00:00Z,gold_bar,gram,701722,659619,NA
2026-03-03T00:00:00Z,gold_bar,gram,NA,NA,1
2026-03-03T00:00:00Z,gold_bar,gram,3027,2755,5
2026-03-03T00:00:00Z,gold_wafer_24k,dinar,NA,NA,5
2026-03-03T00:00:00Z,gold_wafer_24k,dinar,3568,3247,10
2026-03-03T00:00:00Z,gold_wafer_24k,dinar,7135,6493,20
2026-03-03T00:00:00Z,small_bar,gram,10,30270,0
2026-03-03T00:00:00Z,small_bar,gram,27999,999,0
2026-03-03T00:00:00Z,small_bar,dinar,0.25,647,0
2026-03-03T00:00:00Z,small_bar,dinar,0.5,676,0
2026-03-03T00:00:00Z,small_bar,gram,588,NA,0
2026-03-03T00:00:00Z,gold_wafer_22k,dinar,1,765,1
2026-03-03T00:00:00Z,jewellary_24k,gram,NA,100,NA
