date,product,unit,weight_dinar,pg_sell,pg_buy
2022-12-08T00:00:00Z,gap,gram,0.3676,100,0
2022-12-08T00:00:00Z,gap,gram,1,272,0
2022-12-08T00:00:00Z,gold_bar,gram,10,2735,2489
2022-12-08T00:00:00Z,gold_bar,gram,20,5457,5021
2022-12-08T00:00:00Z,gold_bar,gram,50,13580,12561
2022-12-08T00:00:00Z,gold_bar,gram,100,27034,25141
2022-12-08T00:00:00Z,gold_bar,gram,250,67364,63322
2022-12-08T00:00:00Z,gold_bar,gram,1000,269456,253289
2022-12-08T00:00:00Z,gold_wafer_24k,dinar,1,1162,1058
2022-12-08T00:00:00Z,gold_wafer_24k,dinar,5,5812,5347
2022-12-08T00:00:00Z,gold_wafer_24k,dinar,10,11623,10752
2022-12-08T00:00:00Z,small_bar,gram,0.5,180,0
2022-12-08T00:00:00Z,small_bar,gram,1,350,0
2022-12-08T00:00:00Z,small_bar,gram,1,365,0
2022-12-08T00:00:00Z,small_bar,gram,1,725,0
2022-12-08T00:00:00Z,bungamas,gram,10,2735,2489
2022-12-08T00:00:00Z,bungamas,gram,20,5457,5021
2022-12-08T00:00:00Z,bungamas,gram,50,13580,12561
2022-12-08T00:00:00Z,bungamas,gram,100,27034,25141
2022-12-08T00:00:00Z,flexibar,gram,NA,NA,50
2022-12-08T00:00:00Z,gold_wafer_22k,dinar,NA,NA,1
2022-12-08T00:00:00Z,gold_jewel,gram,NA,0,NA
