date,product,unit,weight_dinar,pg_sell,pg_buy
2026-06-20T00:00:00Z,gap,gram,1,601,0
2026-06-20T00:00:00Z,gap,gram,NA,NA,0
2026-06-20T00:00:00Z,gold_bar,gram,29795,27560,100
2026-06-20T00:00:00Z,gold_bar,gram,59313,55161,250
2026-06-20T00:00:00Z,gold_bar,gram,147799,138931,1000
2026-06-20T00:00:00Z,gold_bar,gram,591198,555726,NA
2026-06-20T00:00:00Z,gold_bar,gram,NA,NA,1
2026-06-20T00:00:00Z,gold_bar,gram,2550,2321,5
2026-06-20T00:00:00Z,gold_wafer_24k,dinar,NA,NA,5
2026-06-20T00:00:00Z,gold_wafer_24k,dinar,3006,2735,10
2026-06-20T00:00:00Z,gold_wafer_24k,dinar,6012,5470,20
2026-06-20T00:00:00Z,small_bar,gram,10,25502,0
2026-06-20T00:00:00Z,small_bar,gram,23589,999,0
2026-06-20T00:00:00Z,small_bar,dinar,0.25,546,0
2026-06-20T00:00:00Z,small_bar,dinar,0.5,571,0
2026-06-20T00:00:00Z,small_bar,gram,496,NA,0
2026-06-20T00:00:00Z,gold_wafer_22k,dinar,1,655,1
2026-06-20T00:00:00Z,jewellary_24k,gram,NA,100,NA
