date,product,unit,weight_dinar,pg_sell,pg_buy
NA,gap,gram,1,619,0
NA,gap,gram,NA,NA,0
NA,gold_bar,gram,30803,28492,100
NA,gold_bar,gram,61318,57026,250
NA,gold_bar,gram,152792,143624,1000
NA,gold_bar,gram,611168,574498,NA
NA,gold_bar,gram,NA,NA,1
NA,gold_bar,gram,2637,2399,5
NA,gold_wafer_24k,dinar,NA,NA,5
NA,gold_wafer_24k,dinar,3108,2828,10
NA,gold_wafer_24k,dinar,6215,5656,20
NA,small_bar,gram,10,26365,0
NA,small_bar,gram,24388,999,0
NA,small_bar,dinar,0.25,563,0
NA,small_bar,dinar,0.5,589,0
NA,small_bar,gram,512,NA,0
NA,gold_wafer_22k,dinar,1,670,1
NA,jewellary_24k,gram,NA,100,NA
