date,product,unit,weight_dinar,pg_sell,pg_buy
2024-06-14T00:00:00Z,gap,gram,NA,NA,0
2024-06-14T00:00:00Z,gap,gram,NA,1,0
2024-06-14T00:00:00Z,gold_bar,gram,10,3833,3488
2024-06-14T00:00:00Z,gold_bar,gram,20,7648,7036
2024-06-14T00:00:00Z,gold_bar,gram,50,19033,17605
2024-06-14T00:00:00Z,gold_bar,gram,100,37888,35236
2024-06-14T00:00:00Z,gold_bar,gram,250,94412,88747
2024-06-14T00:00:00Z,gold_bar,gram,1000,377647,354989
2024-06-14T00:00:00Z,gold_wafer_24k,dinar,1,1629,1482
2024-06-14T00:00:00Z,gold_wafer_24k,dinar,5,8145,7494
2024-06-14T00:00:00Z,gold_wafer_24k,dinar,10,16290,15068
2024-06-14T00:00:00Z,small_bar,gram,310,NA,0
2024-06-14T00:00:00Z,small_bar,gram,NA,NA,0
2024-06-14T00:00:00Z,small_bar,gram,1,1469,0
2024-06-14T00:00:00Z,small_bar,gram,1323,NA,0
2024-06-14T00:00:00Z,bungamas,gram,230,1,430
2024-06-14T00:00:00Z,bungamas,gram,1,460,1
2024-06-14T00:00:00Z,bungamas,gram,895,5,2000
2024-06-14T00:00:00Z,bungamas,gram,NA,NA,999
2024-06-14T00:00:00Z,flexibar,gram,379,341,NA
2024-06-14T00:00:00Z,gold_wafer_22k,dinar,NA,100,100
2024-06-14T00:00:00Z,gold_jewel,gram,NA,0,NA
