date,product,unit,weight_dinar,pg_sell,pg_buy
2025-04-17T00:00:00Z,gap,gram,NA,NA,0
2025-04-17T00:00:00Z,gap,gram,NA,1,0
2025-04-17T00:00:00Z,gold_bar,gram,10,5121,4660
2025-04-17T00:00:00Z,gold_bar,gram,20,10219,9401
2025-04-17T00:00:00Z,gold_bar,gram,50,25429,23522
2025-04-17T00:00:00Z,gold_bar,gram,100,50621,47078
2025-04-17T00:00:00Z,gold_bar,gram,250,126140,118572
2025-04-17T00:00:00Z,gold_bar,gram,1000,504561,474288
2025-04-17T00:00:00Z,gold_wafer_24k,dinar,1,2176,1981
2025-04-17T00:00:00Z,gold_wafer_24k,dinar,5,10882,10012
2025-04-17T00:00:00Z,gold_wafer_24k,dinar,10,21765,20132
2025-04-17T00:00:00Z,small_bar,gram,422,NA,0
2025-04-17T00:00:00Z,small_bar,gram,NA,NA,0
2025-04-17T00:00:00Z,small_bar,gram,1,1963,0
2025-04-17T00:00:00Z,small_bar,gram,1767,NA,0
2025-04-17T00:00:00Z,bungamas,gram,300,1,565
2025-04-17T00:00:00Z,bungamas,gram,1,605,1
2025-04-17T00:00:00Z,bungamas,gram,1180,5,2675
2025-04-17T00:00:00Z,bungamas,gram,NA,NA,999
2025-04-17T00:00:00Z,flexibar,gram,511,465,NA
2025-04-17T00:00:00Z,gold_wafer_22k,dinar,NA,NA,NA
2025-04-17T00:00:00Z,gold_jewel,gram,487,0,250
