date,product,unit,weight_dinar,pg_sell,pg_buy
2022-04-22T00:00:00Z,gap,gram,0.3509,100,0
2022-04-22T00:00:00Z,gap,gram,1,285,0
2022-04-22T00:00:00Z,gold_bar,gram,10,2847,2590
2022-04-22T00:00:00Z,gold_bar,gram,20,5680,5226
2022-04-22T00:00:00Z,gold_bar,gram,50,14135,13075
2022-04-22T00:00:00Z,gold_bar,gram,100,28139,26169
2022-04-22T00:00:00Z,gold_bar,gram,250,70117,65910
2022-04-22T00:00:00Z,gold_bar,gram,1000,280468,263640
2022-04-22T00:00:00Z,gold_wafer_24k,dinar,1,1210,1101
2022-04-22T00:00:00Z,gold_wafer_24k,dinar,5,6049,5565
2022-04-22T00:00:00Z,gold_wafer_24k,dinar,10,12098,11191
2022-04-22T00:00:00Z,small_bar,gram,0.5,180,0
2022-04-22T00:00:00Z,small_bar,gram,1,350,0
2022-04-22T00:00:00Z,small_bar,gram,1,725,0
2022-04-22T00:00:00Z,small_bar,gram,5,1650,0
2022-04-22T00:00:00Z,bungamas,gram,10,2847,2590
2022-04-22T00:00:00Z,bungamas,gram,20,5680,5226
2022-04-22T00:00:00Z,bungamas,gram,50,14135,13075
2022-04-22T00:00:00Z,bungamas,gram,100,28139,26169
2022-04-22T00:00:00Z,flexibar,gram,50,14758,13282
2022-04-22T00:00:00Z,gold_wafer_22k,dinar,1,1091,982
2022-04-22T00:00:00Z,gold_jewel,gram,1,0,226
