date,product,unit,weight_dinar,pg_sell,pg_buy
2023-12-11T00:00:00Z,gap,gram,NA,NA,0
2023-12-11T00:00:00Z,gap,gram,NA,1,0
2023-12-11T00:00:00Z,gold_bar,gram,10,3255,2962
2023-12-11T00:00:00Z,gold_bar,gram,20,6496,5976
2023-12-11T00:00:00Z,gold_bar,gram,50,16164,14951
2023-12-11T00:00:00Z,gold_bar,gram,100,32177,29925
2023-12-11T00:00:00Z,gold_bar,gram,250,80181,75370
2023-12-11T00:00:00Z,gold_bar,gram,1000,320725,301481
2023-12-11T00:00:00Z,gold_wafer_24k,dinar,1,1383,1259
2023-12-11T00:00:00Z,gold_wafer_24k,dinar,5,6917,6364
2023-12-11T00:00:00Z,gold_wafer_24k,dinar,10,13835,12797
2023-12-11T00:00:00Z,small_bar,gram,15189,NA,0
2023-12-11T00:00:00Z,small_bar,gram,NA,999,0
2023-12-11T00:00:00Z,small_bar,gram,290,916,0
2023-12-11T00:00:00Z,small_bar,gram,265,NA,0
2023-12-11T00:00:00Z,bungamas,gram,205,1,380
2023-12-11T00:00:00Z,bungamas,gram,1,405,1
2023-12-11T00:00:00Z,bungamas,gram,790,5,1750
2023-12-11T00:00:00Z,bungamas,gram,NA,NA,NA
2023-12-11T00:00:00Z,flexibar,gram,1248,1123,NA
2023-12-11T00:00:00Z,gold_wafer_22k,dinar,NA,100,100
2023-12-11T00:00:00Z,gold_jewel,gram,NA,0,NA
