date,product,unit,weight_dinar,pg_sell,pg_buy
2025-10-13T00:00:00Z,gap,gram,1,605,0
2025-10-13T00:00:00Z,gap,gram,NA,NA,0
2025-10-13T00:00:00Z,gold_bar,gram,59640,55465,250
2025-10-13T00:00:00Z,gold_bar,gram,148614,139697,1000
2025-10-13T00:00:00Z,gold_bar,gram,594455,558788,NA
2025-10-13T00:00:00Z,gold_bar,gram,NA,NA,1
2025-10-13T00:00:00Z,gold_bar,gram,2564,2333,5
2025-10-13T00:00:00Z,gold_bar,gram,12821,11796,10
2025-10-13T00:00:00Z,gold_wafer_24k,dinar,NA,NA,10
2025-10-13T00:00:00Z,gold_wafer_24k,dinar,6045,5501,20
2025-10-13T00:00:00Z,gold_wafer_24k,dinar,12039,11076,50
2025-10-13T00:00:00Z,small_bar,gram,999,605,0
2025-10-13T00:00:00Z,small_bar,gram,550,916,0
2025-10-13T00:00:00Z,small_bar,dinar,0.25,495,0
2025-10-13T00:00:00Z,small_bar,dinar,0.5,NA,0
2025-10-13T00:00:00Z,small_bar,gram,999,540,0
2025-10-13T00:00:00Z,gold_wafer_22k,dinar,700,1,1375
2025-10-13T00:00:00Z,jewellary_24k,gram,100,NA,100
