date,product,unit,weight_dinar,pg_sell,pg_buy
2023-08-22T00:00:00Z,gap,gram,NA,NA,0
2023-08-22T00:00:00Z,gap,gram,NA,1,0
2023-08-22T00:00:00Z,gold_bar,gram,10,3079,2802
2023-08-22T00:00:00Z,gold_bar,gram,20,6143,5652
2023-08-22T00:00:00Z,gold_bar,gram,50,15288,14141
2023-08-22T00:00:00Z,gold_bar,gram,100,30433,28303
2023-08-22T00:00:00Z,gold_bar,gram,250,75835,71285
2023-08-22T00:00:00Z,gold_bar,gram,1000,303338,285138
2023-08-22T00:00:00Z,gold_wafer_24k,dinar,1,1308,1191
2023-08-22T00:00:00Z,gold_wafer_24k,dinar,5,6542,6019
2023-08-22T00:00:00Z,gold_wafer_24k,dinar,10,13085,12103
2023-08-22T00:00:00Z,small_bar,gram,14365,NA,0
2023-08-22T00:00:00Z,small_bar,gram,NA,999,0
2023-08-22T00:00:00Z,small_bar,gram,276,916,0
2023-08-22T00:00:00Z,small_bar,gram,254,NA,0
2023-08-22T00:00:00Z,bungamas,gram,205,1,380
2023-08-22T00:00:00Z,bungamas,gram,1,405,1
2023-08-22T00:00:00Z,bungamas,gram,790,5,1750
2023-08-22T00:00:00Z,bungamas,gram,NA,NA,NA
2023-08-22T00:00:00Z,flexibar,gram,1180,1062,NA
2023-08-22T00:00:00Z,gold_wafer_22k,dinar,NA,100,NA
2023-08-22T00:00:00Z,gold_jewel,gram,423,0,NA
