date,product,unit,weight_dinar,pg_sell,pg_buy
NA,gap,gram,1,559,0
NA,gap,gram,NA,NA,0
NA,gold_bar,gram,55366,51490,250
NA,gold_bar,gram,137964,129686,1000
NA,gold_bar,gram,551854,518743,NA
NA,gold_bar,gram,NA,NA,1
NA,gold_bar,gram,2380,2166,5
NA,gold_bar,gram,11902,10950,10
NA,gold_wafer_24k,dinar,NA,NA,10
NA,gold_wafer_24k,dinar,5601,5097,20
NA,gold_wafer_24k,dinar,11176,10282,50
NA,small_bar,gram,999,559,0
NA,small_bar,gram,508,916,0
NA,small_bar,dinar,0.25,462,0
NA,small_bar,dinar,0.5,NA,0
NA,small_bar,gram,999,498,0
NA,gold_wafer_22k,dinar,650,1,1275
NA,jewellary_24k,gram,100,NA,100
