date,product,unit,weight_dinar,pg_sell,pg_buy
2025-05-03T00:00:00Z,gap,gram,NA,NA,0
2025-05-03T00:00:00Z,gap,gram,NA,1,0
2025-05-03T00:00:00Z,gold_bar,gram,10,4826,4392
2025-05-03T00:00:00Z,gold_bar,gram,20,9630,8859
2025-05-03T00:00:00Z,gold_bar,gram,50,23963,22166
2025-05-03T00:00:00Z,gold_bar,gram,100,47704,44365
2025-05-03T00:00:00Z,gold_bar,gram,250,118871,111738
2025-05-03T00:00:00Z,gold_bar,gram,1000,475482,446953
2025-05-03T00:00:00Z,gold_wafer_24k,dinar,1,2051,1866
2025-05-03T00:00:00Z,gold_wafer_24k,dinar,5,10255,9435
2025-05-03T00:00:00Z,gold_wafer_24k,dinar,10,20510,18972
2025-05-03T00:00:00Z,small_bar,gram,396,NA,0
2025-05-03T00:00:00Z,small_bar,gram,NA,NA,0
2025-05-03T00:00:00Z,small_bar,gram,1,1850,0
2025-05-03T00:00:00Z,small_bar,gram,1665,NA,0
2025-05-03T00:00:00Z,bungamas,gram,285,1,535
2025-05-03T00:00:00Z,bungamas,gram,1,570,1
2025-05-03T00:00:00Z,bungamas,gram,1120,5,2525
2025-05-03T00:00:00Z,bungamas,gram,NA,NA,999
2025-05-03T00:00:00Z,flexibar,gram,482,438,NA
2025-05-03T00:00:00Z,gold_wafer_22k,dinar,NA,100,100
2025-05-03T00:00:00Z,gold_jewel,gram,NA,0,NA
