date,product,unit,weight_dinar,pg_sell,pg_buy
2025-08-22T00:00:00Z,gap,gram,1,493,0
2025-08-22T00:00:00Z,gap,gram,NA,NA,0
2025-08-22T00:00:00Z,gold_bar,gram,48570,45170,250
2025-08-22T00:00:00Z,gold_bar,gram,121028,113766,1000
2025-08-22T00:00:00Z,gold_bar,gram,484112,455066,NA
2025-08-22T00:00:00Z,gold_bar,gram,NA,NA,1
2025-08-22T00:00:00Z,gold_bar,gram,2088,1900,5
2025-08-22T00:00:00Z,gold_bar,gram,10441,9606,10
2025-08-22T00:00:00Z,gold_wafer_24k,dinar,NA,NA,10
2025-08-22T00:00:00Z,gold_wafer_24k,dinar,4914,4471,20
2025-08-22T00:00:00Z,gold_wafer_24k,dinar,9805,9020,50
2025-08-22T00:00:00Z,small_bar,gram,999,493,0
2025-08-22T00:00:00Z,small_bar,gram,448,916,0
2025-08-22T00:00:00Z,small_bar,dinar,0.25,408,0
2025-08-22T00:00:00Z,small_bar,dinar,0.5,NA,0
2025-08-22T00:00:00Z,small_bar,gram,999,438,0
2025-08-22T00:00:00Z,gold_wafer_22k,dinar,580,1,1140
2025-08-22T00:00:00Z,jewellary_24k,gram,NA,NA,1
