date,product,unit,weight_dinar,pg_sell,pg_buy
2025-11-28T00:00:00Z,gap,gram,1,601,0
2025-11-28T00:00:00Z,gap,gram,NA,NA,0
2025-11-28T00:00:00Z,gold_bar,gram,29772,27539,100
2025-11-28T00:00:00Z,gold_bar,gram,59268,55120,250
2025-11-28T00:00:00Z,gold_bar,gram,147687,138826,1000
2025-11-28T00:00:00Z,gold_bar,gram,590749,555304,NA
2025-11-28T00:00:00Z,gold_bar,gram,NA,NA,1
2025-11-28T00:00:00Z,gold_bar,gram,2548,2319,5
2025-11-28T00:00:00Z,gold_wafer_24k,dinar,NA,NA,5
2025-11-28T00:00:00Z,gold_wafer_24k,dinar,3003,2733,10
2025-11-28T00:00:00Z,gold_wafer_24k,dinar,6007,5466,20
2025-11-28T00:00:00Z,small_bar,gram,10,25483,0
2025-11-28T00:00:00Z,small_bar,gram,23571,999,0
2025-11-28T00:00:00Z,small_bar,dinar,0.25,546,0
2025-11-28T00:00:00Z,small_bar,dinar,0.5,571,0
2025-11-28T00:00:00Z,small_bar,gram,496,NA,0
2025-11-28T00:00:00Z,gold_wafer_22k,dinar,1,655,1
2025-11-28T00:00:00Z,jewellary_24k,gram,NA,100,NA
