date,product,unit,weight_dinar,pg_sell,pg_buy
2022-02-13T00:00:00Z,gap,gram,0.365,100,0
2022-02-13T00:00:00Z,gap,gram,1,274,0
2022-02-13T00:00:00Z,gold_bar,gram,10,2738,2492
2022-02-13T00:00:00Z,gold_bar,gram,20,5463,5026
2022-02-13T00:00:00Z,gold_bar,gram,50,13596,12576
2022-02-13T00:00:00Z,gold_bar,gram,100,27065,25170
2022-02-13T00:00:00Z,gold_bar,gram,250,67441,63395
2022-02-13T00:00:00Z,gold_bar,gram,1000,269766,253580
2022-02-13T00:00:00Z,gold_wafer_24k,dinar,1,1164,1059
2022-02-13T00:00:00Z,gold_wafer_24k,dinar,5,5818,5353
2022-02-13T00:00:00Z,gold_wafer_24k,dinar,10,11637,10764
2022-02-13T00:00:00Z,small_bar,gram,0.5,180,0
2022-02-13T00:00:00Z,small_bar,gram,1,350,0
2022-02-13T00:00:00Z,small_bar,gram,1,725,0
2022-02-13T00:00:00Z,small_bar,gram,5,1650,0
2022-02-13T00:00:00Z,bungamas,gram,10,2738,2492
2022-02-13T00:00:00Z,bungamas,gram,20,5463,5026
2022-02-13T00:00:00Z,bungamas,gram,50,13596,12576
2022-02-13T00:00:00Z,bungamas,gram,100,27065,25170
2022-02-13T00:00:00Z,flexibar,gram,50,14195,12775
2022-02-13T00:00:00Z,gold_wafer_22k,dinar,1,1050,945
2022-02-13T00:00:00Z,gold_jewel,gram,1,0,218
