date,product,unit,weight_dinar,pg_sell,pg_buy
2025-02-18T00:00:00Z,gap,gram,NA,NA,0
2025-02-18T00:00:00Z,gap,gram,NA,1,0
2025-02-18T00:00:00Z,gold_bar,gram,10,4528,4121
2025-02-18T00:00:00Z,gold_bar,gram,20,9035,8312
2025-02-18T00:00:00Z,gold_bar,gram,50,22484,20797
2025-02-18T00:00:00Z,gold_bar,gram,100,44759,41626
2025-02-18T00:00:00Z,gold_bar,gram,250,111532,104840
2025-02-18T00:00:00Z,gold_bar,gram,1000,446126,419359
2025-02-18T00:00:00Z,gold_wafer_24k,dinar,1,1924,1751
2025-02-18T00:00:00Z,gold_wafer_24k,dinar,5,9622,8852
2025-02-18T00:00:00Z,gold_wafer_24k,dinar,10,19244,17801
2025-02-18T00:00:00Z,small_bar,gram,370,NA,0
2025-02-18T00:00:00Z,small_bar,gram,NA,NA,0
2025-02-18T00:00:00Z,small_bar,gram,1,1736,0
2025-02-18T00:00:00Z,small_bar,gram,1562,NA,0
2025-02-18T00:00:00Z,bungamas,gram,265,1,500
2025-02-18T00:00:00Z,bungamas,gram,1,535,1
2025-02-18T00:00:00Z,bungamas,gram,1045,5,2350
2025-02-18T00:00:00Z,bungamas,gram,NA,NA,999
2025-02-18T00:00:00Z,flexibar,gram,448,407,NA
2025-02-18T00:00:00Z,gold_wafer_22k,dinar,NA,100,100
2025-02-18T00:00:00Z,gold_jewel,gram,NA,0,NA
