date,product,unit,weight_dinar,pg_sell,pg_buy
2023-11-30T00:00:00Z,gap,gram,NA,NA,0
2023-11-30T00:00:00Z,gap,gram,NA,1,0
2023-11-30T00:00:00Z,gold_bar,gram,10,3318,3019
2023-11-30T00:00:00Z,gold_bar,gram,20,6620,6091
2023-11-30T00:00:00Z,gold_bar,gram,50,16474,15238
2023-11-30T00:00:00Z,gold_bar,gram,100,32795,30500
2023-11-30T00:00:00Z,gold_bar,gram,250,81720,76817
2023-11-30T00:00:00Z,gold_bar,gram,1000,326882,307269
2023-11-30T00:00:00Z,gold_wafer_24k,dinar,1,1410,1283
2023-11-30T00:00:00Z,gold_wafer_24k,dinar,5,7050,6486
2023-11-30T00:00:00Z,gold_wafer_24k,dinar,10,14100,13043
2023-11-30T00:00:00Z,small_bar,gram,15480,NA,0
2023-11-30T00:00:00Z,small_bar,gram,NA,999,0
2023-11-30T00:00:00Z,small_bar,gram,295,916,0
2023-11-30T00:00:00Z,small_bar,gram,270,NA,0
2023-11-30T00:00:00Z,bungamas,gram,205,1,380
2023-11-30T00:00:00Z,bungamas,gram,1,405,1
2023-11-30T00:00:00Z,bungamas,gram,790,5,1750
2023-11-30T00:00:00Z,bungamas,gram,NA,NA,NA
2023-11-30T00:00:00Z,flexibar,gram,1272,1145,NA
2023-11-30T00:00:00Z,gold_wafer_22k,dinar,NA,100,NA
2023-11-30T00:00:00Z,gold_jewel,gram,459,0,NA
