date,product,unit,weight_dinar,pg_sell,pg_buy
2024-04-13T00:00:00Z,gap,gram,NA,NA,0
2024-04-13T00:00:00Z,gap,gram,NA,1,0
2024-04-13T00:00:00Z,gold_bar,gram,10,3902,3551
2024-04-13T00:00:00Z,gold_bar,gram,20,7786,7163
2024-04-13T00:00:00Z,gold_bar,gram,50,19375,17921
2024-04-13T00:00:00Z,gold_bar,gram,100,38569,35869
2024-04-13T00:00:00Z,gold_bar,gram,250,96109,90342
2024-04-13T00:00:00Z,gold_bar,gram,1000,384435,361369
2024-04-13T00:00:00Z,gold_wafer_24k,dinar,1,1658,1509
2024-04-13T00:00:00Z,gold_wafer_24k,dinar,5,8292,7628
2024-04-13T00:00:00Z,gold_wafer_24k,dinar,10,16583,15339
2024-04-13T00:00:00Z,small_bar,gram,18206,NA,0
2024-04-13T00:00:00Z,small_bar,gram,NA,999,0
2024-04-13T00:00:00Z,small_bar,gram,349,916,0
2024-04-13T00:00:00Z,small_bar,gram,319,NA,0
2024-04-13T00:00:00Z,bungamas,gram,240,1,445
2024-04-13T00:00:00Z,bungamas,gram,1,475,1
2024-04-13T00:00:00Z,bungamas,gram,925,5,2075
2024-04-13T00:00:00Z,bungamas,gram,NA,NA,NA
2024-04-13T00:00:00Z,flexibar,gram,1496,1346,NA
2024-04-13T00:00:00Z,gold_wafer_22k,dinar,NA,100,NA
2024-04-13T00:00:00Z,gold_jewel,gram,100,0,NA
