date,product,unit,weight_dinar,pg_sell,pg_buy
2021-12-10T00:00:00Z,gap,gram,0.3817,100,0
2021-12-10T00:00:00Z,gap,gram,1,262,0
2021-12-10T00:00:00Z,gold_bar,gram,10,2613,2378
2021-12-10T00:00:00Z,gold_bar,gram,20,5214,4797
2021-12-10T00:00:00Z,gold_bar,gram,50,12974,12001
2021-12-10T00:00:00Z,gold_bar,gram,100,25828,24020
2021-12-10T00:00:00Z,gold_bar,gram,250,64359,60498
2021-12-10T00:00:00Z,gold_bar,gram,1000,257438,241992
2021-12-10T00:00:00Z,gold_wafer_24k,dinar,1,1110,1011
2021-12-10T00:00:00Z,gold_wafer_24k,dinar,5,5552,5108
2021-12-10T00:00:00Z,gold_wafer_24k,dinar,10,11105,10272
2021-12-10T00:00:00Z,small_bar,gram,0.5,180,0
2021-12-10T00:00:00Z,small_bar,gram,1,350,0
2021-12-10T00:00:00Z,small_bar,gram,1,725,0
2021-12-10T00:00:00Z,small_bar,gram,5,1650,0
2021-12-10T00:00:00Z,bungamas,gram,10,2613,2378
2021-12-10T00:00:00Z,bungamas,gram,20,5214,4797
2021-12-10T00:00:00Z,bungamas,gram,50,12974,12001
2021-12-10T00:00:00Z,bungamas,gram,100,25828,24020
2021-12-10T00:00:00Z,flexibar,gram,50,13546,12192
2021-12-10T00:00:00Z,gold_wafer_22k,dinar,1,1002,902
2021-12-10T00:00:00Z,gold_jewel,gram,1,0,208
