date,product,unit,weight_dinar,pg_sell,pg_buy
2025-08-11T00:00:00Z,gap,gram,1,498,0
2025-08-11T00:00:00Z,gap,gram,NA,NA,0
2025-08-11T00:00:00Z,gold_bar,gram,49022,45590,250
2025-08-11T00:00:00Z,gold_bar,gram,122155,114825,1000
2025-08-11T00:00:00Z,gold_bar,gram,488619,459302,NA
2025-08-11T00:00:00Z,gold_bar,gram,NA,NA,1
2025-08-11T00:00:00Z,gold_bar,gram,2108,1918,5
2025-08-11T00:00:00Z,gold_bar,gram,10539,9695,10
2025-08-11T00:00:00Z,gold_wafer_24k,dinar,NA,NA,10
2025-08-11T00:00:00Z,gold_wafer_24k,dinar,4959,4513,20
2025-08-11T00:00:00Z,gold_wafer_24k,dinar,9896,9104,50
2025-08-11T00:00:00Z,small_bar,gram,999,498,0
2025-08-11T00:00:00Z,small_bar,gram,453,916,0
2025-08-11T00:00:00Z,small_bar,dinar,0.25,412,0
2025-08-11T00:00:00Z,small_bar,dinar,0.5,NA,0
2025-08-11T00:00:00Z,small_bar,gram,999,443,0
2025-08-11T00:00:00Z,gold_wafer_22k,dinar,585,1,1150
2025-08-11T00:00:00Z,jewellary_24k,gram,NA,NA,1
