date,product,unit,weight_dinar,pg_sell,pg_buy
2021-11-12T00:00:00Z,gap,gram,0.3663,100,0
2021-11-12T00:00:00Z,gap,gram,1,273,0
2021-11-12T00:00:00Z,gold_bar,gram,10,2717,2473
2021-11-12T00:00:00Z,gold_bar,gram,20,5422,4988
2021-11-12T00:00:00Z,gold_bar,gram,50,13492,12480
2021-11-12T00:00:00Z,gold_bar,gram,100,26858,24978
2021-11-12T00:00:00Z,gold_bar,gram,250,66926,62910
2021-11-12T00:00:00Z,gold_bar,gram,1000,267704,251642
2021-11-12T00:00:00Z,gold_wafer_24k,dinar,1,1155,1051
2021-11-12T00:00:00Z,gold_wafer_24k,dinar,5,5774,5312
2021-11-12T00:00:00Z,gold_wafer_24k,dinar,10,11548,10682
2021-11-12T00:00:00Z,small_bar,gram,0.5,180,0
2021-11-12T00:00:00Z,small_bar,gram,1,350,0
2021-11-12T00:00:00Z,small_bar,gram,1,725,0
2021-11-12T00:00:00Z,small_bar,gram,5,1650,0
2021-11-12T00:00:00Z,bungamas,gram,10,2717,2473
2021-11-12T00:00:00Z,bungamas,gram,20,5422,4988
2021-11-12T00:00:00Z,bungamas,gram,50,13492,12480
2021-11-12T00:00:00Z,bungamas,gram,100,26858,24978
2021-11-12T00:00:00Z,flexibar,gram,50,14086,12678
2021-11-12T00:00:00Z,gold_wafer_22k,dinar,1,1042,938
2021-11-12T00:00:00Z,gold_jewel,gram,1,0,216
