date,product,unit,weight_dinar,pg_sell,pg_buy
2025-04-09T00:00:00Z,gap,gram,NA,NA,0
2025-04-09T00:00:00Z,gap,gram,NA,1,0
2025-04-09T00:00:00Z,gold_bar,gram,10,4803,4371
2025-04-09T00:00:00Z,gold_bar,gram,20,9585,8818
2025-04-09T00:00:00Z,gold_bar,gram,50,23851,22062
2025-04-09T00:00:00Z,gold_bar,gram,100,47480,44157
2025-04-09T00:00:00Z,gold_bar,gram,250,118314,111215
2025-04-09T00:00:00Z,gold_bar,gram,1000,473255,444860
2025-04-09T00:00:00Z,gold_wafer_24k,dinar,1,2041,1858
2025-04-09T00:00:00Z,gold_wafer_24k,dinar,5,10207,9391
2025-04-09T00:00:00Z,gold_wafer_24k,dinar,10,20414,18883
2025-04-09T00:00:00Z,small_bar,gram,385,NA,0
2025-04-09T00:00:00Z,small_bar,gram,NA,NA,0
2025-04-09T00:00:00Z,small_bar,gram,1,1842,0
2025-04-09T00:00:00Z,small_bar,gram,1657,NA,0
2025-04-09T00:00:00Z,bungamas,gram,280,1,525
2025-04-09T00:00:00Z,bungamas,gram,1,560,1
2025-04-09T00:00:00Z,bungamas,gram,1095,5,2475
2025-04-09T00:00:00Z,bungamas,gram,NA,NA,999
2025-04-09T00:00:00Z,flexibar,gram,472,429,NA
2025-04-09T00:00:00Z,gold_wafer_22k,dinar,NA,100,NA
2025-04-09T00:00:00Z,gold_jewel,gram,100,0,NA
