date,product,unit,weight_dinar,pg_sell,pg_buy
2025-03-12T00:00:00Z,gap,gram,NA,NA,0
2025-03-12T00:00:00Z,gap,gram,NA,1,0
2025-03-12T00:00:00Z,gold_bar,gram,10,4498,4094
2025-03-12T00:00:00Z,gold_bar,gram,20,8976,8258
2025-03-12T00:00:00Z,gold_bar,gram,50,22337,20661
2025-03-12T00:00:00Z,gold_bar,gram,100,44466,41353
2025-03-12T00:00:00Z,gold_bar,gram,250,110802,104154
2025-03-12T00:00:00Z,gold_bar,gram,1000,443208,416615
2025-03-12T00:00:00Z,gold_wafer_24k,dinar,1,1912,1740
2025-03-12T00:00:00Z,gold_wafer_24k,dinar,5,9559,8794
2025-03-12T00:00:00Z,gold_wafer_24k,dinar,10,19118,17684
2025-03-12T00:00:00Z,small_bar,gram,369,NA,0
2025-03-12T00:00:00Z,small_bar,gram,NA,NA,0
2025-03-12T00:00:00Z,small_bar,gram,1,1725,0
2025-03-12T00:00:00Z,small_bar,gram,1552,NA,0
2025-03-12T00:00:00Z,bungamas,gram,265,1,500
2025-03-12T00:00:00Z,bungamas,gram,1,535,1
2025-03-12T00:00:00Z,bungamas,gram,1045,5,2350
2025-03-12T00:00:00Z,bungamas,gram,NA,NA,999
2025-03-12T00:00:00Z,flexibar,gram,449,408,NA
2025-03-12T00:00:00Z,gold_wafer_22k,dinar,NA,NA,NA
2025-03-12T00:00:00Z,gold_jewel,gram,497,0,250
