date,product,unit,weight_dinar,pg_sell,pg_buy
2025-08-15T00:00:00Z,gap,gram,1,491,0
2025-08-15T00:00:00Z,gap,gram,NA,NA,0
2025-08-15T00:00:00Z,gold_bar,gram,48471,45078,250
2025-08-15T00:00:00Z,gold_bar,gram,120781,113534,1000
2025-08-15T00:00:00Z,gold_bar,gram,483126,454138,NA
2025-08-15T00:00:00Z,gold_bar,gram,NA,NA,1
2025-08-15T00:00:00Z,gold_bar,gram,2084,1896,5
2025-08-15T00:00:00Z,gold_bar,gram,10420,9586,10
2025-08-15T00:00:00Z,gold_wafer_24k,dinar,NA,NA,10
2025-08-15T00:00:00Z,gold_wafer_24k,dinar,4904,4462,20
2025-08-15T00:00:00Z,gold_wafer_24k,dinar,9785,9002,50
2025-08-15T00:00:00Z,small_bar,gram,999,491,0
2025-08-15T00:00:00Z,small_bar,gram,446,916,0
2025-08-15T00:00:00Z,small_bar,dinar,0.25,406,0
2025-08-15T00:00:00Z,small_bar,dinar,0.5,NA,0
2025-08-15T00:00:00Z,small_bar,gram,999,436,0
2025-08-15T00:00:00Z,gold_wafer_22k,dinar,580,1,1140
2025-08-15T00:00:00Z,jewellary_24k,gram,NA,NA,1
