date,product,unit,weight_dinar,pg_sell,pg_buy
2024-02-23T00:00:00Z,gap,gram,NA,NA,0
2024-02-23T00:00:00Z,gap,gram,NA,1,0
2024-02-23T00:00:00Z,gold_bar,gram,10,3378,3074
2024-02-23T00:00:00Z,gold_bar,gram,20,6741,6202
2024-02-23T00:00:00Z,gold_bar,gram,50,16774,15516
2024-02-23T00:00:00Z,gold_bar,gram,100,33392,31055
2024-02-23T00:00:00Z,gold_bar,gram,250,83209,78216
2024-02-23T00:00:00Z,gold_bar,gram,1000,332835,312865
2024-02-23T00:00:00Z,gold_wafer_24k,dinar,1,1436,1307
2024-02-23T00:00:00Z,gold_wafer_24k,dinar,5,7179,6604
2024-02-23T00:00:00Z,gold_wafer_24k,dinar,10,14357,13280
2024-02-23T00:00:00Z,small_bar,gram,15762,NA,0
2024-02-23T00:00:00Z,small_bar,gram,NA,999,0
2024-02-23T00:00:00Z,small_bar,gram,301,916,0
2024-02-23T00:00:00Z,small_bar,gram,275,NA,0
2024-02-23T00:00:00Z,bungamas,gram,205,1,380
2024-02-23T00:00:00Z,bungamas,gram,1,405,1
2024-02-23T00:00:00Z,bungamas,gram,790,5,1750
2024-02-23T00:00:00Z,bungamas,gram,NA,NA,NA
2024-02-23T00:00:00Z,flexibar,gram,1295,1166,NA
2024-02-23T00:00:00Z,gold_wafer_22k,dinar,NA,100,NA
2024-02-23T00:00:00Z,gold_jewel,gram,100,0,100
