date,product,unit,weight_dinar,pg_sell,pg_buy
2022-08-14T00:00:00Z,gap,gram,0.3584,100,0
2022-08-14T00:00:00Z,gap,gram,1,279,0
2022-08-14T00:00:00Z,gold_bar,gram,10,2789,2538
2022-08-14T00:00:00Z,gold_bar,gram,20,5566,5120
2022-08-14T00:00:00Z,gold_bar,gram,50,13850,12811
2022-08-14T00:00:00Z,gold_bar,gram,100,27572,25642
2022-08-14T00:00:00Z,gold_bar,gram,250,68704,64582
2022-08-14T00:00:00Z,gold_bar,gram,1000,274816,258327
2022-08-14T00:00:00Z,gold_wafer_24k,dinar,1,1185,1079
2022-08-14T00:00:00Z,gold_wafer_24k,dinar,5,5927,5453
2022-08-14T00:00:00Z,gold_wafer_24k,dinar,10,11855,10965
2022-08-14T00:00:00Z,small_bar,gram,0.5,180,0
2022-08-14T00:00:00Z,small_bar,gram,1,350,0
2022-08-14T00:00:00Z,small_bar,gram,1,725,0
2022-08-14T00:00:00Z,small_bar,gram,5,1650,0
2022-08-14T00:00:00Z,bungamas,gram,10,2789,2538
2022-08-14T00:00:00Z,bungamas,gram,20,5566,5120
2022-08-14T00:00:00Z,bungamas,gram,50,13850,12811
2022-08-14T00:00:00Z,bungamas,gram,100,27572,25642
2022-08-14T00:00:00Z,flexibar,gram,50,14461,13015
2022-08-14T00:00:00Z,gold_wafer_22k,dinar,1,1069,962
2022-08-14T00:00:00Z,gold_jewel,gram,1,0,222
