date,product,unit,weight_dinar,pg_sell,pg_buy
2026-01-04T00:00:00Z,gap,gram,1,615,0
2026-01-04T00:00:00Z,gap,gram,NA,NA,0
2026-01-04T00:00:00Z,gold_bar,gram,30389,28110,100
2026-01-04T00:00:00Z,gold_bar,gram,60496,56261,250
2026-01-04T00:00:00Z,gold_bar,gram,150746,141701,1000
2026-01-04T00:00:00Z,gold_bar,gram,602983,566804,NA
2026-01-04T00:00:00Z,gold_bar,gram,NA,NA,1
2026-01-04T00:00:00Z,gold_bar,gram,2601,2367,5
2026-01-04T00:00:00Z,gold_wafer_24k,dinar,NA,NA,5
2026-01-04T00:00:00Z,gold_wafer_24k,dinar,3066,2790,10
2026-01-04T00:00:00Z,gold_wafer_24k,dinar,6131,5580,20
2026-01-04T00:00:00Z,small_bar,gram,10,26010,0
2026-01-04T00:00:00Z,small_bar,gram,24060,999,0
2026-01-04T00:00:00Z,small_bar,dinar,0.25,559,0
2026-01-04T00:00:00Z,small_bar,dinar,0.5,585,0
2026-01-04T00:00:00Z,small_bar,gram,508,NA,0
2026-01-04T00:00:00Z,gold_wafer_22k,dinar,1,665,1
2026-01-04T00:00:00Z,jewellary_24k,gram,NA,100,NA
