date,product,unit,weight_dinar,pg_sell,pg_buy
2022-06-24T00:00:00Z,gap,gram,0.3571,100,0
2022-06-24T00:00:00Z,gap,gram,1,280,0
2022-06-24T00:00:00Z,gold_bar,gram,10,2791,2540
2022-06-24T00:00:00Z,gold_bar,gram,20,5570,5124
2022-06-24T00:00:00Z,gold_bar,gram,50,13861,12821
2022-06-24T00:00:00Z,gold_bar,gram,100,27593,25661
2022-06-24T00:00:00Z,gold_bar,gram,250,68757,64631
2022-06-24T00:00:00Z,gold_bar,gram,1000,275026,258525
2022-06-24T00:00:00Z,gold_wafer_24k,dinar,1,1186,1080
2022-06-24T00:00:00Z,gold_wafer_24k,dinar,5,5932,5457
2022-06-24T00:00:00Z,gold_wafer_24k,dinar,10,11864,10974
2022-06-24T00:00:00Z,small_bar,gram,0.5,180,0
2022-06-24T00:00:00Z,small_bar,gram,1,350,0
2022-06-24T00:00:00Z,small_bar,gram,1,725,0
2022-06-24T00:00:00Z,small_bar,gram,5,1650,0
2022-06-24T00:00:00Z,bungamas,gram,10,2791,2540
2022-06-24T00:00:00Z,bungamas,gram,20,5570,5124
2022-06-24T00:00:00Z,bungamas,gram,50,13861,12821
2022-06-24T00:00:00Z,bungamas,gram,100,27593,25661
2022-06-24T00:00:00Z,flexibar,gram,50,14472,13025
2022-06-24T00:00:00Z,gold_wafer_22k,dinar,1,1070,963
2022-06-24T00:00:00Z,gold_jewel,gram,1,0,222
