date,product,unit,weight_dinar,pg_sell,pg_buy
2026-06-05T00:00:00Z,gap,gram,1,628,0
2026-06-05T00:00:00Z,gap,gram,NA,NA,0
2026-06-05T00:00:00Z,gold_bar,gram,31131,28796,100
2026-06-05T00:00:00Z,gold_bar,gram,61972,57634,250
2026-06-05T00:00:00Z,gold_bar,gram,154425,145160,1000
2026-06-05T00:00:00Z,gold_bar,gram,617700,580638,NA
2026-06-05T00:00:00Z,gold_bar,gram,NA,NA,1
2026-06-05T00:00:00Z,gold_bar,gram,2665,2425,5
2026-06-05T00:00:00Z,gold_wafer_24k,dinar,NA,NA,5
2026-06-05T00:00:00Z,gold_wafer_24k,dinar,3141,2858,10
2026-06-05T00:00:00Z,gold_wafer_24k,dinar,6281,5716,20
2026-06-05T00:00:00Z,small_bar,gram,10,26645,0
2026-06-05T00:00:00Z,small_bar,gram,24647,999,0
2026-06-05T00:00:00Z,small_bar,dinar,0.25,571,0
2026-06-05T00:00:00Z,small_bar,dinar,0.5,597,0
2026-06-05T00:00:00Z,small_bar,gram,519,NA,0
2026-06-05T00:00:00Z,gold_wafer_22k,dinar,1,680,1
2026-06-05T00:00:00Z,jewellary_24k,gram,NA,100,NA
