date,product,unit,weight_dinar,pg_sell,pg_buy
2025-07-23T00:00:00Z,gap,gram,0.1976,100,0
2025-07-23T00:00:00Z,gap,gram,1,506,0
2025-07-23T00:00:00Z,gold_bar,gram,NA,NA,10
2025-07-23T00:00:00Z,gold_bar,gram,5036,4583,20
2025-07-23T00:00:00Z,gold_bar,gram,10049,9245,50
2025-07-23T00:00:00Z,gold_bar,gram,25006,23131,100
2025-07-23T00:00:00Z,gold_bar,gram,49780,46296,250
2025-07-23T00:00:00Z,gold_bar,gram,124045,116602,1000
2025-07-23T00:00:00Z,gold_wafer_24k,dinar,NA,NA,1
2025-07-23T00:00:00Z,gold_wafer_24k,dinar,2140,1948,5
2025-07-23T00:00:00Z,gold_wafer_24k,dinar,10702,9845,10
2025-07-23T00:00:00Z,small_bar,gram,NA,NA,0
2025-07-23T00:00:00Z,small_bar,gram,0.5,295,0
2025-07-23T00:00:00Z,small_bar,dinar,0.25,560,0
2025-07-23T00:00:00Z,small_bar,dinar,0.5,595,0
2025-07-23T00:00:00Z,small_bar,gram,1,1170,0
2025-07-23T00:00:00Z,gold_wafer_22k,dinar,NA,NA,1
2025-07-23T00:00:00Z,jewellary_24k,gram,506,460,916
