date,product,unit,weight_dinar,pg_sell,pg_buy
2026-02-17T00:00:00Z,gap,gram,1,667,0
2026-02-17T00:00:00Z,gap,gram,NA,NA,0
2026-02-17T00:00:00Z,gold_bar,gram,33033,30555,100
2026-02-17T00:00:00Z,gold_bar,gram,65759,61156,250
2026-02-17T00:00:00Z,gold_bar,gram,163861,154029,1000
2026-02-17T00:00:00Z,gold_bar,gram,655443,616116,NA
2026-02-17T00:00:00Z,gold_bar,gram,NA,NA,1
2026-02-17T00:00:00Z,gold_bar,gram,2827,2573,5
2026-02-17T00:00:00Z,gold_wafer_24k,dinar,NA,NA,5
2026-02-17T00:00:00Z,gold_wafer_24k,dinar,3332,3032,10
2026-02-17T00:00:00Z,gold_wafer_24k,dinar,6665,6065,20
2026-02-17T00:00:00Z,small_bar,gram,10,28273,0
2026-02-17T00:00:00Z,small_bar,gram,26153,999,0
2026-02-17T00:00:00Z,small_bar,dinar,0.25,606,0
2026-02-17T00:00:00Z,small_bar,dinar,0.5,640,0
2026-02-17T00:00:00Z,small_bar,gram,556,NA,0
2026-02-17T00:00:00Z,gold_wafer_22k,dinar,1,720,1
2026-02-17T00:00:00Z,jewellary_24k,gram,NA,100,NA
