date,product,unit,weight_dinar,pg_sell,pg_buy
2024-06-21T00:00:00Z,gap,gram,NA,NA,0
2024-06-21T00:00:00Z,gap,gram,NA,1,0
2024-06-21T00:00:00Z,gold_bar,gram,10,3873,3524
2024-06-21T00:00:00Z,gold_bar,gram,20,7727,7109
2024-06-21T00:00:00Z,gold_bar,gram,50,19229,17787
2024-06-21T00:00:00Z,gold_bar,gram,100,38279,35600
2024-06-21T00:00:00Z,gold_bar,gram,250,95385,89662
2024-06-21T00:00:00Z,gold_bar,gram,1000,381542,358649
2024-06-21T00:00:00Z,gold_wafer_24k,dinar,1,1646,1498
2024-06-21T00:00:00Z,gold_wafer_24k,dinar,5,8229,7571
2024-06-21T00:00:00Z,gold_wafer_24k,dinar,10,16458,15224
2024-06-21T00:00:00Z,small_bar,gram,318,NA,0
2024-06-21T00:00:00Z,small_bar,gram,NA,NA,0
2024-06-21T00:00:00Z,small_bar,gram,1,1485,0
2024-06-21T00:00:00Z,small_bar,gram,1336,NA,0
2024-06-21T00:00:00Z,bungamas,gram,235,1,440
2024-06-21T00:00:00Z,bungamas,gram,1,470,1
2024-06-21T00:00:00Z,bungamas,gram,915,5,2050
2024-06-21T00:00:00Z,bungamas,gram,NA,NA,999
2024-06-21T00:00:00Z,flexibar,gram,387,348,NA
2024-06-21T00:00:00Z,gold_wafer_22k,dinar,NA,100,NA
2024-06-21T00:00:00Z,gold_jewel,gram,100,0,NA
