date,product,unit,weight_dinar,pg_sell,pg_buy
2025-05-02T00:00:00Z,gap,gram,NA,NA,0
2025-05-02T00:00:00Z,gap,gram,NA,1,0
2025-05-02T00:00:00Z,gold_bar,gram,10,4850,4413
2025-05-02T00:00:00Z,gold_bar,gram,20,9677,8903
2025-05-02T00:00:00Z,gold_bar,gram,50,24081,22275
2025-05-02T00:00:00Z,gold_bar,gram,100,47939,44584
2025-05-02T00:00:00Z,gold_bar,gram,250,119458,112290
2025-05-02T00:00:00Z,gold_bar,gram,1000,477830,449161
2025-05-02T00:00:00Z,gold_wafer_24k,dinar,1,2061,1876
2025-05-02T00:00:00Z,gold_wafer_24k,dinar,5,10306,9481
2025-05-02T00:00:00Z,gold_wafer_24k,dinar,10,20612,19066
2025-05-02T00:00:00Z,small_bar,gram,403,NA,0
2025-05-02T00:00:00Z,small_bar,gram,NA,NA,0
2025-05-02T00:00:00Z,small_bar,gram,1,1859,0
2025-05-02T00:00:00Z,small_bar,gram,1673,NA,0
2025-05-02T00:00:00Z,bungamas,gram,285,1,540
2025-05-02T00:00:00Z,bungamas,gram,1,575,1
2025-05-02T00:00:00Z,bungamas,gram,1130,5,2550
2025-05-02T00:00:00Z,bungamas,gram,NA,NA,999
2025-05-02T00:00:00Z,flexibar,gram,489,444,NA
2025-05-02T00:00:00Z,gold_wafer_22k,dinar,100,526,NA
2025-05-02T00:00:00Z,gold_jewel,gram,100,0,537
