date,product,unit,weight_dinar,pg_sell,pg_buy
2022-02-05T00:00:00Z,gap,gram,0.3759,100,0
2022-02-05T00:00:00Z,gap,gram,1,266,0
2022-02-05T00:00:00Z,gold_bar,gram,10,2663,2423
2022-02-05T00:00:00Z,gold_bar,gram,20,5314,4889
2022-02-05T00:00:00Z,gold_bar,gram,50,13223,12231
2022-02-05T00:00:00Z,gold_bar,gram,100,26323,24480
2022-02-05T00:00:00Z,gold_bar,gram,250,65592,61657
2022-02-05T00:00:00Z,gold_bar,gram,1000,262369,246627
2022-02-05T00:00:00Z,gold_wafer_24k,dinar,1,1132,1030
2022-02-05T00:00:00Z,gold_wafer_24k,dinar,5,5659,5206
2022-02-05T00:00:00Z,gold_wafer_24k,dinar,10,11318,10469
2022-02-05T00:00:00Z,small_bar,gram,0.5,180,0
2022-02-05T00:00:00Z,small_bar,gram,1,350,0
2022-02-05T00:00:00Z,small_bar,gram,1,725,0
2022-02-05T00:00:00Z,small_bar,gram,5,1650,0
2022-02-05T00:00:00Z,bungamas,gram,10,2663,2423
2022-02-05T00:00:00Z,bungamas,gram,20,5314,4889
2022-02-05T00:00:00Z,bungamas,gram,50,13223,12231
2022-02-05T00:00:00Z,bungamas,gram,100,26323,24480
2022-02-05T00:00:00Z,flexibar,gram,50,13806,12425
2022-02-05T00:00:00Z,gold_wafer_22k,dinar,1,1021,919
2022-02-05T00:00:00Z,gold_jewel,gram,1,0,212
