date,product,unit,weight_dinar,pg_sell,pg_buy
2024-12-08T00:00:00Z,gap,gram,NA,NA,0
2024-12-08T00:00:00Z,gap,gram,NA,1,0
2024-12-08T00:00:00Z,gold_bar,gram,10,4060,3694
2024-12-08T00:00:00Z,gold_bar,gram,20,8101,7453
2024-12-08T00:00:00Z,gold_bar,gram,50,20158,18646
2024-12-08T00:00:00Z,gold_bar,gram,100,40129,37320
2024-12-08T00:00:00Z,gold_bar,gram,250,99994,93995
2024-12-08T00:00:00Z,gold_bar,gram,1000,399977,375978
2024-12-08T00:00:00Z,gold_wafer_24k,dinar,1,1725,1570
2024-12-08T00:00:00Z,gold_wafer_24k,dinar,5,8627,7937
2024-12-08T00:00:00Z,gold_wafer_24k,dinar,10,17253,15959
2024-12-08T00:00:00Z,small_bar,gram,334,NA,0
2024-12-08T00:00:00Z,small_bar,gram,NA,NA,0
2024-12-08T00:00:00Z,small_bar,gram,1,1556,0
2024-12-08T00:00:00Z,small_bar,gram,1401,NA,0
2024-12-08T00:00:00Z,bungamas,gram,245,1,460
2024-12-08T00:00:00Z,bungamas,gram,1,490,1
2024-12-08T00:00:00Z,bungamas,gram,960,5,2150
2024-12-08T00:00:00Z,bungamas,gram,NA,NA,999
2024-12-08T00:00:00Z,flexibar,gram,406,369,NA
2024-12-08T00:00:00Z,gold_wafer_22k,dinar,NA,100,NA
2024-12-08T00:00:00Z,gold_jewel,gram,100,0,NA
